# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 3.00000000e+01
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
893             	8.43667821e-03	4.21881410e-03	4.21786412e-03	-1.09871644e-03	3.85724714e-04	-1.48444115e-03	9.35082933e-04	4.74989630e-07	-1.13866756e-06	2.54301634e-06	1.32840610e-07	2.41017573e-06
894             	8.43670568e-03	4.21882860e-03	4.21787708e-03	-1.09875355e-03	3.85730643e-04	-1.48448419e-03	9.35107419e-04	4.75758707e-07	-1.13445627e-06	2.54822552e-06	1.39656492e-07	2.40856903e-06
895             	8.43667346e-03	4.21881231e-03	4.21786115e-03	-1.09882612e-03	3.85744251e-04	-1.48457037e-03	9.35157312e-04	4.75580329e-07	-1.13753103e-06	2.54475341e-06	1.34845676e-07	2.40990773e-06
896             	8.43669999e-03	4.21882662e-03	4.21787337e-03	-1.09877162e-03	3.85731565e-04	-1.48450318e-03	9.35117375e-04	4.76625673e-07	-1.13155334e-06	2.55038734e-06	1.43640328e-07	2.40674702e-06
897             	8.43665361e-03	4.21880302e-03	4.21785059e-03	-1.09872853e-03	3.85729342e-04	-1.48445787e-03	9.35093608e-04	4.76217304e-07	-1.13548683e-06	2.54742979e-06	1.38228065e-07	2.40920173e-06
898             	8.43670003e-03	4.21882708e-03	4.21787295e-03	-1.09870884e-03	3.85738316e-04	-1.48444716e-03	9.35092737e-04	4.77063425e-07	-1.13023481e-06	2.55331442e-06	1.46422402e-07	2.40689201e-06
899             	8.43665698e-03	4.21880527e-03	4.21785171e-03	-1.09873404e-03	3.85744817e-04	-1.48447885e-03	9.35111834e-04	4.76783569e-07	-1.13307032e-06	2.54948643e-06	1.41672890e-07	2.40781354e-06
900             	8.43670332e-03	4.21882916e-03	4.21787416e-03	-1.09871744e-03	3.85743367e-04	-1.48446081e-03	9.35102087e-04	4.77500877e-07	-1.12889032e-06	2.55358753e-06	1.47903450e-07	2.40568408e-06
901             	8.43669736e-03	4.21882576e-03	4.21787160e-03	-1.09874463e-03	3.85761915e-04	-1.48450655e-03	9.35134232e-04	4.77077410e-07	-1.13239664e-06	2.55014402e-06	1.42675373e-07	2.40746864e-06
902             	8.43673371e-03	4.21884459e-03	4.21788912e-03	-1.09870947e-03	3.85762862e-04	-1.48447233e-03	9.35117598e-04	4.77736539e-07	-1.12649826e-06	2.55562472e-06	1.51314102e-07	2.40431061e-06
903             	8.43670731e-03	4.21883077e-03	4.21787654e-03	-1.09875734e-03	3.85768453e-04	-1.48452579e-03	9.35147124e-04	4.77114324e-07	-1.13114042e-06	2.55093707e-06	1.44328113e-07	2.40660896e-06
904             	8.43675064e-03	4.21885319e-03	4.21789745e-03	-1.09878500e-03	3.85772887e-04	-1.48455788e-03	9.35165385e-04	4.77866001e-07	-1.12639135e-06	2.55542089e-06	1.51319097e-07	2.40410180e-06
905             	8.43673689e-03	4.21884585e-03	4.21789104e-03	-1.09876118e-03	3.85777501e-04	-1.48453868e-03	9.35158091e-04	4.77406621e-07	-1.12919661e-06	2.55293352e-06	1.47270151e-07	2.40566337e-06
906             	8.43679518e-03	4.21887527e-03	4.21791991e-03	-1.09874307e-03	3.85781696e-04	-1.48452477e-03	9.35153232e-04	4.77676073e-07	-1.12447458e-06	2.55782840e-06	1.54439619e-07	2.40338878e-06
907             	8.43676438e-03	4.21885911e-03	4.21790527e-03	-1.09881661e-03	3.85796917e-04	-1.48461353e-03	9.35205225e-04	4.76921207e-07	-1.12809133e-06	2.55341400e-06	1.48615665e-07	2.40479833e-06
908             	8.43681794e-03	4.21888652e-03	4.21793142e-03	-1.09879753e-03	3.85799242e-04	-1.48459677e-03	9.35198007e-04	4.77549273e-07	-1.12320747e-06	2.55810482e-06	1.55844935e-07	2.40225988e-06
909             	8.43680457e-03	4.21887890e-03	4.21792568e-03	-1.09879303e-03	3.85805685e-04	-1.48459872e-03	9.35202200e-04	4.76611502e-07	-1.12747759e-06	2.55406232e-06	1.49553571e-07	2.40450875e-06
910             	8.43687607e-03	4.21891498e-03	4.21796109e-03	-1.09880680e-03	3.85816190e-04	-1.48462299e-03	9.35219590e-04	4.76946193e-07	-1.12217065e-06	2.55911579e-06	1.57387248e-07	2.40172854e-06
911             	8.43682844e-03	4.21889041e-03	4.21793803e-03	-1.09881783e-03	3.85816471e-04	-1.48463430e-03	9.35225387e-04	4.76194566e-07	-1.12611518e-06	2.55415020e-06	1.50959920e-07	2.40319028e-06
912             	8.43691649e-03	4.21893511e-03	4.21798138e-03	-1.09886269e-03	3.85812639e-04	-1.48467533e-03	9.35243986e-04	4.76866411e-07	-1.12208437e-06	2.55848241e-06	1.57156840e-07	2.40132557e-06
913             	8.43689742e-03	4.21892518e-03	4.21797224e-03	-1.09890795e-03	3.85828993e-04	-1.48473694e-03	9.35282969e-04	4.76469727e-07	-1.12545575e-06	2.55360520e-06	1.51346848e-07	2.40225835e-06
914             	8.43693675e-03	4.21894549e-03	4.21799126e-03	-1.09896527e-03	3.85834852e-04	-1.48480013e-03	9.35317489e-04	4.77112174e-07	-1.12133496e-06	2.55692738e-06	1.57128729e-07	2.39979865e-06
915             	8.43693434e-03	4.21894371e-03	4.21799063e-03	-1.09908306e-03	3.85844009e-04	-1.48492707e-03	9.35385540e-04	4.76538911e-07	-1.12574038e-06	2.55158650e-06	1.50052872e-07	2.40153362e-06
916             	8.43697534e-03	4.21896510e-03	4.21801025e-03	-1.09907610e-03	3.85845134e-04	-1.48492123e-03	9.35383182e-04	4.77425209e-07	-1.12259135e-06	2.55514784e-06	1.54982568e-07	2.40016527e-06
917             	8.43695677e-03	4.21895511e-03	4.21800166e-03	-1.09910315e-03	3.85855616e-04	-1.48495877e-03	9.35407191e-04	4.76723222e-07	-1.12658105e-06	2.55096962e-06	1.48903765e-07	2.40206586e-06
918             	8.43704177e-03	4.21899801e-03	4.21804376e-03	-1.09917011e-03	3.85857532e-04	-1.48502764e-03	9.35442588e-04	4.77121097e-07	-1.12338137e-06	2.55425672e-06	1.53746987e-07	2.40050973e-06
919             	8.43700530e-03	4.21897931e-03	4.21802599e-03	-1.09919680e-03	3.85854398e-04	-1.48505120e-03	9.35452800e-04	4.76661584e-07	-1.12816673e-06	2.54804908e-06	1.45857814e-07	2.40219126e-06
920             	8.43705098e-03	4.21900283e-03	4.21804815e-03	-1.09916516e-03	3.85848590e-04	-1.48501375e-03	9.35431170e-04	4.77337494e-07	-1.12438689e-06	2.55187215e-06	1.51549179e-07	2.40032297e-06
921             	8.43703882e-03	4.21899610e-03	4.21804272e-03	-1.09921713e-03	3.85849935e-04	-1.48506706e-03	9.35458498e-04	4.76692749e-07	-1.12921922e-06	2.54718599e-06	1.44373780e-07	2.40281221e-06
922             	8.43708944e-03	4.21902196e-03	4.21806749e-03	-1.09923077e-03	3.85840513e-04	-1.48507129e-03	9.35455899e-04	4.77233915e-07	-1.12664478e-06	2.54939327e-06	1.48051859e-07	2.40134141e-06
923             	8.43705759e-03	4.21900526e-03	4.21805233e-03	-1.09931843e-03	3.85849075e-04	-1.48516750e-03	9.35508290e-04	4.76462509e-07	-1.13179874e-06	2.54322537e-06	1.39813940e-07	2.40341143e-06
924             	8.43714469e-03	4.21904934e-03	4.21809535e-03	-1.09935545e-03	3.85844298e-04	-1.48519975e-03	9.35522022e-04	4.76997811e-07	-1.12971931e-06	2.54654381e-06	1.43552597e-07	2.40299121e-06
925             	8.43713128e-03	4.21904181e-03	4.21808947e-03	-1.09943794e-03	3.85860945e-04	-1.48529889e-03	9.35579916e-04	4.76168912e-07	-1.13491587e-06	2.54171580e-06	1.35942036e-07	2.40577377e-06
926             	8.43714389e-03	4.21904819e-03	4.21809570e-03	-1.09949982e-03	3.85858030e-04	-1.48535785e-03	9.35607938e-04	4.76246193e-07	-1.13156270e-06	2.54469458e-06	1.40784590e-07	2.40390999e-06
927             	8.43710113e-03	4.21902589e-03	4.21807525e-03	-1.09949629e-03	3.85839066e-04	-1.48533536e-03	9.35587212e-04	4.75318144e-07	-1.13768057e-06	2.53916952e-06	1.31904193e-07	2.40726532e-06
928             	8.43717327e-03	4.21906253e-03	4.21811074e-03	-1.09941979e-03	3.85828582e-04	-1.48524837e-03	9.35538475e-04	4.75891103e-07	-1.13451040e-06	2.54306125e-06	1.37020220e-07	2.40604103e-06
929             	8.43711399e-03	4.21903212e-03	4.21808186e-03	-1.09937593e-03	3.85824395e-04	-1.48520033e-03	9.35512362e-04	4.75129703e-07	-1.13964984e-06	2.53749623e-06	1.29098269e-07	2.40839796e-06
930             	8.43714499e-03	4.21904800e-03	4.21809699e-03	-1.09943322e-03	3.85818334e-04	-1.48525156e-03	9.35534945e-04	4.75503974e-07	-1.13685186e-06	2.54084676e-06	1.33571516e-07	2.40727524e-06
931             	8.43712323e-03	4.21903645e-03	4.21808679e-03	-1.09949183e-03	3.85822089e-04	-1.48531392e-03	9.35568004e-04	4.74829891e-07	-1.14168625e-06	2.53565925e-06	1.26143379e-07	2.40951587e-06
932             	8.43715036e-03	4.21905048e-03	4.21809988e-03	-1.09939020e-03	3.85803277e-04	-1.48519348e-03	9.35498377e-04	4.75299242e-07	-1.13799834e-06	2.53938561e-06	1.31694471e-07	2.40769114e-06
933             	8.43710449e-03	4.21902679e-03	4.21807770e-03	-1.09938562e-03	3.85798494e-04	-1.48518411e-03	9.35491302e-04	4.74545390e-07	-1.14295670e-06	2.53522426e-06	1.24655425e-07	2.41056883e-06
934             	8.43714561e-03	4.21904795e-03	4.21809766e-03	-1.09932751e-03	3.85795878e-04	-1.48512339e-03	9.35459634e-04	4.75140405e-07	-1.13924627e-06	2.53908468e-06	1.30296071e-07	2.40878861e-06
935             	8.43708798e-03	4.21901849e-03	4.21806949e-03	-1.09927001e-03	3.85780367e-04	-1.48505038e-03	9.35415372e-04	4.74501945e-07	-1.14345560e-06	2.53468506e-06	1.23886929e-07	2.41079813e-06
936             	8.43715508e-03	4.21905279e-03	4.21810228e-03	-1.09928449e-03	3.85762682e-04	-1.48504717e-03	9.35404924e-04	4.75254888e-07	-1.13934844e-06	2.53956180e-06	1.30432464e-07	2.40912934e-06
937             	8.43710546e-03	4.21902782e-03	4.21807764e-03	-1.09930260e-03	3.85763223e-04	-1.48506582e-03	9.35414521e-04	4.75093669e-07	-1.14348510e-06	2.53419785e-06	1.23613826e-07	2.41058402e-06
938             	8.43713329e-03	4.21904273e-03	4.21809056e-03	-1.09925674e-03	3.85748503e-04	-1.48500524e-03	9.35376873e-04	4.76083466e-07	-1.13913402e-06	2.53830570e-06	1.30018834e-07	2.40828687e-06
939             	8.43708969e-03	4.21902062e-03	4.21806907e-03	-1.09931396e-03	3.85743846e-04	-1.48505780e-03	9.35400823e-04	4.75777448e-07	-1.14303468e-06	2.53491253e-06	1.24421590e-07	2.41049094e-06
940             	8.43712549e-03	4.21903964e-03	4.21808586e-03	-1.09918046e-03	3.85724979e-04	-1.48490544e-03	9.35315212e-04	4.76889982e-07	-1.13896294e-06	2.53907116e-06	1.30572641e-07	2.40849852e-06
941             	8.43707706e-03	4.21901512e-03	4.21806194e-03	-1.09914234e-03	3.85721916e-04	-1.48486426e-03	9.35293087e-04	4.76592345e-07	-1.14258983e-06	2.53475984e-06	1.24790089e-07	2.40996975e-06
942             	8.43714393e-03	4.21904953e-03	4.21809440e-03	-1.09906482e-03	3.85706794e-04	-1.48477162e-03	9.35239204e-04	4.77566431e-07	-1.13875627e-06	2.53910980e-06	1.30798631e-07	2.40831117e-06
943             	8.43711462e-03	4.21903473e-03	4.21807989e-03	-1.09912671e-03	3.85718686e-04	-1.48484539e-03	9.35282039e-04	4.77421557e-07	-1.14221002e-06	2.53596302e-06	1.25771489e-07	2.41019154e-06
944             	8.43710533e-03	4.21903093e-03	4.21807441e-03	-1.09911990e-03	3.85716440e-04	-1.48483634e-03	9.35276390e-04	4.78259947e-07	-1.13730484e-06	2.54114250e-06	1.33266408e-07	2.40787609e-06
945             	8.43707685e-03	4.21901631e-03	4.21806053e-03	-1.09910650e-03	3.85712777e-04	-1.48481928e-03	9.35266028e-04	4.77890326e-07	-1.14158155e-06	2.53721433e-06	1.27025613e-07	2.41018872e-06
946             	8.43711400e-03	4.21903596e-03	4.21807803e-03	-1.09904478e-03	3.85715817e-04	-1.48476060e-03	9.35238208e-04	4.78966592e-07	-1.13714592e-06	2.54186520e-06	1.33786684e-07	2.40807852e-06
947             	8.43706309e-03	4.21901034e-03	4.21805275e-03	-1.09904938e-03	3.85724184e-04	-1.48477356e-03	9.35248873e-04	4.78796221e-07	-1.14030420e-06	2.53848543e-06	1.28938512e-07	2.40954692e-06
948             	8.43709059e-03	4.21902480e-03	4.21806579e-03	-1.09901827e-03	3.85720390e-04	-1.48473866e-03	9.35229525e-04	4.79506743e-07	-1.13691018e-06	2.54230507e-06	1.34242352e-07	2.40806272e-06
949             	8.43705114e-03	4.21900455e-03	4.21804659e-03	-1.09907673e-03	3.85739381e-04	-1.48481611e-03	9.35277746e-04	4.78981426e-07	-1.14071329e-06	2.53857317e-06	1.28573291e-07	2.40999988e-06
950             	8.43710704e-03	4.21903307e-03	4.21807398e-03	-1.09901416e-03	3.85732192e-04	-1.48474636e-03	9.35239274e-04	4.79544586e-07	-1.13623929e-06	2.54300519e-06	1.35263303e-07	2.40774189e-06
951             	8.43707074e-03	4.21901445e-03	4.21805628e-03	-1.09900269e-03	3.85727128e-04	-1.48472981e-03	9.35228470e-04	4.79085167e-07	-1.14041517e-06	2.53934170e-06	1.29255679e-07	2.41008603e-06
952             	8.43706380e-03	4.21901179e-03	4.21805201e-03	-1.09900564e-03	3.85726061e-04	-1.48473170e-03	9.35228880e-04	4.79886374e-07	-1.13636603e-06	2.54378588e-06	1.35526907e-07	2.40825897e-06
953             	8.43702013e-03	4.21898940e-03	4.21803074e-03	-1.09898541e-03	3.85721570e-04	-1.48470698e-03	9.35214274e-04	4.79328123e-07	-1.14042312e-06	2.54020662e-06	1.29680183e-07	2.41052643e-06
954             	8.43705655e-03	4.21900817e-03	4.21804838e-03	-1.09895918e-03	3.85716237e-04	-1.48467542e-03	9.35195828e-04	4.79894395e-07	-1.13589819e-06	2.54596717e-06	1.37085396e-07	2.40888178e-06
955             	8.43699141e-03	4.21897500e-03	4.21801641e-03	-1.09894451e-03	3.85725009e-04	-1.48466952e-03	9.35197266e-04	4.79298018e-07	-1.13988458e-06	2.54204142e-06	1.31136128e-07	2.41090529e-06
956             	8.43703308e-03	4.21899629e-03	4.21803679e-03	-1.09887740e-03	3.85729185e-04	-1.48460659e-03	9.35167885e-04	4.79752110e-07	-1.13581742e-06	2.54628631e-06	1.37325741e-07	2.40896057e-06
957             	8.43700649e-03	4.21898203e-03	4.21802446e-03	-1.09894429e-03	3.85742043e-04	-1.48468634e-03	9.35214190e-04	4.78786847e-07	-1.13979171e-06	2.54202854e-06	1.31222561e-07	2.41080598e-06
958             	8.43703479e-03	4.21899648e-03	4.21803831e-03	-1.09892342e-03	3.85741438e-04	-1.48466486e-03	9.35203149e-04	4.79081630e-07	-1.13534246e-06	2.54695691e-06	1.38135996e-07	2.40882091e-06
959             	8.43699462e-03	4.21897542e-03	4.21801920e-03	-1.09893745e-03	3.85744969e-04	-1.48468242e-03	9.35213694e-04	4.78109690e-07	-1.13906526e-06	2.54345093e-06	1.32660204e-07	2.41079072e-06
960             	8.43701476e-03	4.21898564e-03	4.21802912e-03	-1.09894597e-03	3.85737311e-04	-1.48468328e-03	9.35210294e-04	4.78260525e-07	-1.13441846e-06	2.54787228e-06	1.39517677e-07	2.40835460e-06
961             	8.43697585e-03	4.21896524e-03	4.21801061e-03	-1.09893286e-03	3.85734697e-04	-1.48466756e-03	9.35201128e-04	4.77313582e-07	-1.13825153e-06	2.54396631e-06	1.33731629e-07	2.41023468e-06
962             	8.43702846e-03	4.21899161e-03	4.21803685e-03	-1.09884841e-03	3.85730934e-04	-1.48457935e-03	9.35155140e-04	4.77376615e-07	-1.13345329e-06	2.54896303e-06	1.41028224e-07	2.40793481e-06
963             	8.43697567e-03	4.21896400e-03	4.21801167e-03	-1.09888175e-03	3.85736709e-04	-1.48461846e-03	9.35177582e-04	4.76169627e-07	-1.13749972e-06	2.54439371e-06	1.34697142e-07	2.40969657e-06
964             	8.43702618e-03	4.21898947e-03	4.21803671e-03	-1.09889647e-03	3.85742446e-04	-1.48463892e-03	9.35190681e-04	4.76382807e-07	-1.13357958e-06	2.54889411e-06	1.40867478e-07	2.40802664e-06
965             	8.43700193e-03	4.21897619e-03	4.21802574e-03	-1.09898753e-03	3.85759629e-04	-1.48474716e-03	9.35253396e-04	4.75221548e-07	-1.13743806e-06	2.54420428e-06	1.34664082e-07	2.40954020e-06
966             	8.43701163e-03	4.21898131e-03	4.21803032e-03	-1.09897300e-03	3.85747553e-04	-1.48472055e-03	9.35234052e-04	4.75498093e-07	-1.13399644e-06	2.54708623e-06	1.39546676e-07	2.40753955e-06
967             	8.43696946e-03	4.21895955e-03	4.21800991e-03	-1.09901108e-03	3.85746099e-04	-1.48475718e-03	9.35251638e-04	4.74820648e-07	-1.13783767e-06	2.54321967e-06	1.33772169e-07	2.40944750e-06
968             	8.43701091e-03	4.21898071e-03	4.21803020e-03	-1.09893657e-03	3.85724254e-04	-1.48466082e-03	9.35192537e-04	4.75253034e-07	-1.13371881e-06	2.54708457e-06	1.39823479e-07	2.40726110e-06
969             	8.43696491e-03	4.21895707e-03	4.21800783e-03	-1.09897311e-03	3.85723136e-04	-1.48469624e-03	9.35209690e-04	4.74620762e-07	-1.13796544e-06	2.54251822e-06	1.33293672e-07	2.40922455e-06
970             	8.43697346e-03	4.21896204e-03	4.21801142e-03	-1.09900674e-03	3.85725603e-04	-1.48473234e-03	9.35228970e-04	4.75306242e-07	-1.13370554e-06	2.54724747e-06	1.39918194e-07	2.40732927e-06
971             	8.43691117e-03	4.21893025e-03	4.21798092e-03	-1.09898360e-03	3.85722187e-04	-1.48470579e-03	9.35213990e-04	4.74665538e-07	-1.13782433e-06	2.54364684e-06	1.33999096e-07	2.40964775e-06
972             	8.43695468e-03	4.21895280e-03	4.21800188e-03	-1.09898459e-03	3.85718962e-04	-1.48470356e-03	9.35211258e-04	4.75459135e-07	-1.13290900e-06	2.54814946e-06	1.41165731e-07	2.40698373e-06
973             	8.43688781e-03	4.21891915e-03	4.21796866e-03	-1.09899204e-03	3.85723415e-04	-1.48471546e-03	9.35219437e-04	4.75246477e-07	-1.13699140e-06	2.54348701e-06	1.34752108e-07	2.40873490e-06
974             	8.43691466e-03	4.21893331e-03	4.21798135e-03	-1.09898040e-03	3.85721015e-04	-1.48470141e-03	9.35211213e-04	4.75977283e-07	-1.13190819e-06	2.54871390e-06	1.42448765e-07	2.40626514e-06
975             	8.43688350e-03	4.21891741e-03	4.21796609e-03	-1.09903426e-03	3.85730372e-04	-1.48476464e-03	9.35247505e-04	4.75662325e-07	-1.13531908e-06	2.54517979e-06	1.37270814e-07	2.40790898e-06
976             	8.43687887e-03	4.21891604e-03	4.21796283e-03	-1.09898059e-03	3.85724661e-04	-1.48470525e-03	9.35214957e-04	4.76606943e-07	-1.13053256e-06	2.54899875e-06	1.43966817e-07	2.40503193e-06
977             	8.43683319e-03	4.21889277e-03	4.21794042e-03	-1.09902881e-03	3.85736562e-04	-1.48476537e-03	9.35250968e-04	4.76175513e-07	-1.13389365e-06	2.54553827e-06	1.38875482e-07	2.40666279e-06
978             	8.43687976e-03	4.21891690e-03	4.21796286e-03	-1.09907052e-03	3.85737427e-04	-1.48480794e-03	9.35272686e-04	4.77020398e-07	-1.12834161e-06	2.55192061e-06	1.47618698e-07	2.40430191e-06
979             	8.43684047e-03	4.21889659e-03	4.21794388e-03	-1.09912362e-03	3.85752319e-04	-1.48487594e-03	9.35314130e-04	4.76353366e-07	-1.13202903e-06	2.54812742e-06	1.42034680e-07	2.40609274e-06
980             	8.43682895e-03	4.21889123e-03	4.21793772e-03	-1.09909995e-03	3.85754965e-04	-1.48485492e-03	9.35304941e-04	4.76755699e-07	-1.12713417e-06	2.55279171e-06	1.49261685e-07	2.40353003e-06
981             	8.43678999e-03	4.21887106e-03	4.21791893e-03	-1.09910317e-03	3.85756177e-04	-1.48485935e-03	9.35307763e-04	4.76066814e-07	-1.13021775e-06	2.55057353e-06	1.45069020e-07	2.40550451e-06
982             	8.43683450e-03	4.21889378e-03	4.21794072e-03	-1.09906235e-03	3.85758365e-04	-1.48482071e-03	9.35289538e-04	4.76534379e-07	-1.12575989e-06	2.55579572e-06	1.52137967e-07	2.40365775e-06
983             	8.43677729e-03	4.21886465e-03	4.21791265e-03	-1.09906402e-03	3.85759476e-04	-1.48482350e-03	9.35291488e-04	4.75998251e-07	-1.12893366e-06	2.55157075e-06	1.46851716e-07	2.40471903e-06
984             	8.43680059e-03	4.21887730e-03	4.21792329e-03	-1.09901500e-03	3.85742214e-04	-1.48475722e-03	9.35249716e-04	4.77001557e-07	-1.12418812e-06	2.55642336e-06	1.54023559e-07	2.40239980e-06
985             	8.43674967e-03	4.21885121e-03	4.21789846e-03	-1.09898743e-03	3.85741228e-04	-1.48472866e-03	9.35234942e-04	4.76375999e-07	-1.12796459e-06	2.55313472e-06	1.48602764e-07	2.40453195e-06
986             	8.43680229e-03	4.21887781e-03	4.21792447e-03	-1.09895624e-03	3.85731619e-04	-1.48468786e-03	9.35209738e-04	4.76669623e-07	-1.12265431e-06	2.55903644e-06	1.56863908e-07	2.40217253e-06
987             	8.43675513e-03	4.21885364e-03	4.21790149e-03	-1.09894515e-03	3.85728995e-04	-1.48467415e-03	9.35201572e-04	4.76077115e-07	-1.12571320e-06	2.55608343e-06	1.52328519e-07	2.40375491e-06
988             	8.43677414e-03	4.21886369e-03	4.21791045e-03	-1.09884901e-03	3.85730682e-04	-1.48457969e-03	9.35155185e-04	4.76624252e-07	-1.12194482e-06	2.56011840e-06	1.58114383e-07	2.40200402e-06
989             	8.43672395e-03	4.21883784e-03	4.21788611e-03	-1.09884274e-03	3.85738849e-04	-1.48458159e-03	9.35160219e-04	4.75860628e-07	-1.12576221e-06	2.55588106e-06	1.52178323e-07	2.40370274e-06
990             	8.43675972e-03	4.21885658e-03	4.21790315e-03	-1.09877755e-03	3.85731962e-04	-1.48450952e-03	9.35120739e-04	4.76713990e-07	-1.12102370e-06	2.56050058e-06	1.59226593e-07	2.40127398e-06
991             	8.43673049e-03	4.21884167e-03	4.21788883e-03	-1.09874522e-03	3.85734343e-04	-1.48447957e-03	9.35106955e-04	4.76417917e-07	-1.12523094e-06	2.55565361e-06	1.52595866e-07	2.40305774e-06
992             	8.43675421e-03	4.21885421e-03	4.21790000e-03	-1.09867419e-03	3.85722447e-04	-1.48439664e-03	9.35059542e-04	4.77104990e-07	-1.11982799e-06	2.56041884e-06	1.60381431e-07	2.40003741e-06
993             	8.43672046e-03	4.21883695e-03	4.21788351e-03	-1.09867294e-03	3.85719739e-04	-1.48439268e-03	9.35056210e-04	4.76719088e-07	-1.12357906e-06	2.55745535e-06	1.55148612e-07	2.40230674e-06
994             	8.43677692e-03	4.21886577e-03	4.21791115e-03	-1.09861184e-03	3.85725125e-04	-1.48433696e-03	9.35031044e-04	4.77309466e-07	-1.11986171e-06	2.56152150e-06	1.60899041e-07	2.40062246e-06
995             	8.43674927e-03	4.21885129e-03	4.21789798e-03	-1.09860087e-03	3.85737902e-04	-1.48433877e-03	9.35038335e-04	4.76654323e-07	-1.12378948e-06	2.55612932e-06	1.54275183e-07	2.40185414e-06
996             	8.43678957e-03	4.21887234e-03	4.21791724e-03	-1.09855072e-03	3.85729158e-04	-1.48427988e-03	9.35004517e-04	4.77550858e-07	-1.11979630e-06	2.55969055e-06	1.60048975e-07	2.39964158e-06
997             	8.43676175e-03	4.21885775e-03	4.21790400e-03	-1.09857792e-03	3.85737512e-04	-1.48431543e-03	9.35026472e-04	4.76873708e-07	-1.12476047e-06	2.55516971e-06	1.52824382e-07	2.40234533e-06
998             	8.43684393e-03	4.21889911e-03	4.21794482e-03	-1.09858845e-03	3.85736621e-04	-1.48432507e-03	9.35030845e-04	4.77148239e-07	-1.12048155e-06	2.55968920e-06	1.59363057e-07	2.40032615e-06
